Modelo,Cota,Num Paises,Acierto exacto (%),RMSE,MSE,MAE,R2
BayesianRidge(),0.4,30,0.0,28317.01841808579,801853532.0902098,22800.439104415735,-0.029433758334529436
LogisticRegression(max_iter=2000),0.4,31,5.8,35764.35292177175,1279088939.9130435,28918.608695652172,-0.6421170225769841
LinearRegression(),0.4,31,0.0,26942.345306206862,725889970.5988868,19901.255627967363,0.06808960656060836
Ridge(alpha=0.5),0.4,31,0.0,26115.425886440877,682015469.2301862,19289.536031288415,0.12441646805275652
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,31,0.0,24274.954591497913,589273420.4192857,17987.775671540214,0.24348035196953777
Lasso(alpha=0.1),0.4,31,0.0,28417.71413883265,807566476.876409,20958.069789092664,-0.03676813797751022
"LassoLars(alpha=0.1, normalize=False)",0.4,31,0.0,26933.149526131823,725394543.3969749,19947.835843091063,0.06872564477212051
BayesianRidge(),0.4,31,0.0,28352.662829125387,803873489.5020684,22816.76155939235,-0.0320270154157134
LogisticRegression(max_iter=2000),0.4,32,5.8,37786.502666344015,1427819783.7536232,30382.246376811596,-0.8330603126264304
LinearRegression(),0.4,32,0.0,27083.63625754388,733523352.9309455,20143.924882293413,0.05828973520204295
Ridge(alpha=0.5),0.4,32,0.0,26164.942739792772,684604228.5766345,19444.928549229855,0.12109297297942179
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,32,0.0,24269.29535459923,588998697.0087718,17964.816047678374,0.24383304674691253
Lasso(alpha=0.1),0.4,32,0.0,28480.99790423201,811167241.6208681,21213.599555184537,-0.0413908634946063
"LassoLars(alpha=0.1, normalize=False)",0.4,32,0.0,27021.027199251665,730135910.9026983,20209.05600286375,0.06263859323998011
BayesianRidge(),0.4,32,0.0,28337.548087183113,803016631.5934153,22802.242654658367,-0.03092696606509926
LogisticRegression(max_iter=2000),0.4,33,4.35,37717.66925729768,1422622574.2028985,30942.376811594204,-0.8263880430079278
LinearRegression(),0.4,33,0.0,28106.780321284918,789991100.0289692,20839.610323427292,-0.014204558074029539
Ridge(alpha=0.5),0.4,33,0.0,26475.489442511498,700951541.2205378,19597.53222639006,0.10010600363875455
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,33,0.0,24313.868219021315,591164187.7719347,18034.90532214344,0.24105295137319693
Lasso(alpha=0.1),0.4,33,0.0,29218.873183359152,853742550.1052246,21602.646883848745,-0.09604979816445103
"LassoLars(alpha=0.1, normalize=False)",0.4,33,0.0,28118.4323568528,790646238.2069066,20778.28837191758,-0.015045636063652612
BayesianRidge(),0.4,33,0.0,28126.4074139992,791094794.0182692,22683.109904633206,-0.015621499954293627
LogisticRegression(max_iter=2000),0.4,34,2.9,37027.0353691986,1371001348.231884,30787.942028985508,-0.7601157993443566
LinearRegression(),0.4,34,0.0,28392.316937628508,806123661.0867466,21103.36447988114,-0.034915825527049416
Ridge(alpha=0.5),0.4,34,0.0,26500.52178065311,702277654.64687,19727.552575866204,0.09840351574811879
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,34,0.0,24308.557706242795,590905977.757736,17997.858689689423,0.24138444596007413
Lasso(alpha=0.1),0.4,34,0.0,29569.967818244757,874382996.7720306,22015.850806453553,-0.1225483689577056
"LassoLars(alpha=0.1, normalize=False)",0.4,34,0.0,28455.90064215508,809738281.3562019,21175.621779482484,-0.0395563390123963
BayesianRidge(),0.4,34,0.0,28060.654116159723,787400309.4267516,22654.981525505926,-0.01087845523858233
LogisticRegression(max_iter=2000),0.4,35,4.35,37358.727281606494,1395674504.1014493,30800.246376811596,-0.7917916335962443
LinearRegression(),0.4,35,0.0,27923.27578342248,779709330.4770683,20536.312424288728,-0.0010046403227761402
Ridge(alpha=0.5),0.4,35,0.0,26234.418690679224,688244724.0378593,19399.669219345393,0.1164192404648573
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,35,0.0,24281.081563482352,589570921.8924826,18027.935149061108,0.24309841431208945
Lasso(alpha=0.1),0.4,35,0.0,29094.377470042844,846482800.3693367,21539.621585633577,-0.08672960294662624
"LassoLars(alpha=0.1, normalize=False)",0.4,35,0.0,27987.719203406257,783312426.2087154,20575.17951072646,-0.005630358402485713
BayesianRidge(),0.4,35,0.0,28000.74380487939,784041653.6264915,22590.011355040475,-0.006566553469688152
LogisticRegression(max_iter=2000),0.4,36,4.35,37584.120430910945,1412566108.5652175,31118.594202898552,-0.8134773744099182
LinearRegression(),0.4,36,0.0,27918.18251124526,779424914.7312008,20505.460269561187,-0.0006395023537075772
Ridge(alpha=0.5),0.4,36,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,36,0.0,24310.17223451598,590984474.0718317,18112.168065165963,0.24128367100255244
Lasso(alpha=0.1),0.4,36,0.0,29060.56731449307,844516572.640183,21385.70730210274,-0.08420532498318312
"LassoLars(alpha=0.1, normalize=False)",0.4,36,0.0,27992.918365583588,783603478.622227,20630.531536194347,-0.006004016642953136
BayesianRidge(),0.4,36,0.0,28160.286190482228,793001718.3298641,22782.897453950187,-0.01806964314052828
LogisticRegression(max_iter=2000),0.4,37,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,37,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,37,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,37,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,37,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,37,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,37,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,38,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,38,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,38,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,38,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,38,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,38,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,38,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,39,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,39,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,39,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,39,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,39,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,39,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,39,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,40,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,40,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,40,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,40,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,40,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,40,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,40,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,41,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,41,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,41,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,41,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,41,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,41,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,41,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,42,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,42,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,42,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,42,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,42,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,42,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,42,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,43,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,43,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,43,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,43,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,43,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,43,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,43,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,44,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,44,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,44,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,44,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,44,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,44,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,44,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,45,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,45,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,45,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,45,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,45,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,45,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,45,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,46,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,46,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,46,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,46,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,46,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,46,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,46,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,47,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,47,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,47,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,47,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,47,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,47,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,47,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,48,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,48,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,48,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,48,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,48,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,48,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,48,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.4,49,4.35,33953.64690279971,1152850138.0,27099.507246376812,-0.4800494140921312
LinearRegression(),0.4,49,0.0,27918.18251124519,779424914.7311969,20505.460269561176,-0.0006395023537024702
Ridge(alpha=0.5),0.4,49,0.0,26234.636882079667,688256172.3345748,19403.320908612037,0.11640454293888425
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.4,49,0.0,24310.172233780006,590984474.0360484,18112.16806404206,0.2412836710484917
Lasso(alpha=0.1),0.4,49,0.0,29060.56731449307,844516572.6401829,21385.707302102735,-0.0842053249831829
"LassoLars(alpha=0.1, normalize=False)",0.4,49,0.0,27992.918365583602,783603478.6222277,20630.53153619435,-0.006004016642954024
BayesianRidge(),0.4,49,0.0,28160.286190482235,793001718.3298644,22782.897453950187,-0.018069643140528502
LogisticRegression(max_iter=2000),0.41,1,7.81,33878.123611290444,1147727259.421875,26470.296875,-0.3420527468064869
LinearRegression(),0.41,1,0.0,25219.687372310236,636032631.1570643,20294.841533160874,0.25627858648851876
Ridge(alpha=0.5),0.41,1,0.0,25090.219340517542,629519106.5552804,20218.135471136295,0.26389493742159575
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,1,0.0,24727.900609400953,611469068.5484121,20139.87665381358,0.2850010868906614
Lasso(alpha=0.1),0.41,1,0.0,25219.72866379023,636034713.8752024,20294.980771033857,0.2562761511385041
"LassoLars(alpha=0.1, normalize=False)",0.41,1,0.0,25007.621089188822,625381112.5404415,20304.635634758233,0.2687335488497853
BayesianRidge(),0.41,1,0.0,24791.350371757395,614611053.2552354,20124.26712841069,0.2813271223911685
LogisticRegression(max_iter=2000),0.41,2,6.25,32789.266010388215,1075135965.5,26082.875,-0.2571707815117341
LinearRegression(),0.41,2,0.0,24968.03340942387,623402692.3341067,20023.85219762431,0.2710469419058904
Ridge(alpha=0.5),0.41,2,0.0,24856.581067785984,617849622.3794166,19945.397252315775,0.277540220448089
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,2,0.0,24764.324714291626,613271778.554875,20094.893058141643,0.28289315410784355
Lasso(alpha=0.1),0.41,2,0.0,24968.144883297402,623408258.9133303,20023.960794714694,0.2710404328307804
"LassoLars(alpha=0.1, normalize=False)",0.41,2,0.0,24967.732875563626,623387684.9455007,20023.629767044316,0.27106449024495416
BayesianRidge(),0.41,2,0.0,27723.686425518194,768602789.0204618,23469.617922305923,0.10126253799389573
LogisticRegression(max_iter=2000),0.41,3,6.25,31865.584368906137,1015415467.171875,24709.078125,-0.18733880865933017
LinearRegression(),0.41,3,0.0,24970.985083632222,623550096.046983,20024.7743259359,0.2708745807842641
Ridge(alpha=0.5),0.41,3,0.0,24860.675643309653,618053193.4418498,19947.5430650965,0.27730218209771784
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,3,0.0,24776.553205437867,613877588.7418935,20081.121783291943,0.28218477220015836
Lasso(alpha=0.1),0.41,3,0.0,24971.105184233118,623556094.1220341,20024.902283907635,0.270867567155345
"LassoLars(alpha=0.1, normalize=False)",0.41,3,0.0,24970.63361354649,623532543.0619779,20024.561213361914,0.2708951057230484
BayesianRidge(),0.41,3,0.0,27265.695701587847,743418162.091586,23007.48725183339,0.13071125716452814
LogisticRegression(max_iter=2000),0.41,4,6.25,30906.404424285593,955205834.4375,23999.15625,-0.11693488444123679
LinearRegression(),0.41,4,0.0,25276.405001279378,638896649.788701,20288.3165822566,0.2529296514171072
Ridge(alpha=0.5),0.41,4,0.0,25129.563560714585,631494964.7519944,20207.09606090455,0.26158454015740973
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,4,0.0,25063.763933577837,628192262.5181172,20263.544284261367,0.26544643379849253
Lasso(alpha=0.1),0.41,4,0.0,25276.564798372634,638904728.0063306,20288.497398556123,0.25292020544980964
"LassoLars(alpha=0.1, normalize=False)",0.41,4,0.0,25276.04991401931,638878699.2559956,20288.131939236875,0.25295064121370403
BayesianRidge(),0.41,4,0.0,28015.33524668431,784859008.9841123,23777.221772314842,0.0822539238167811
LogisticRegression(max_iter=2000),0.41,5,7.81,31860.850301545626,1015113781.9375,24971.0,-0.1869860441029949
LinearRegression(),0.41,5,0.0,25233.813540156843,636745345.7794029,20202.642697982454,0.25544519980300917
Ridge(alpha=0.5),0.41,5,0.0,25095.956305766485,629807022.9009407,20119.62906674855,0.26355827300993195
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,5,0.0,25100.837221983755,630052029.2445251,20315.145145894363,0.2632717838343084
Lasso(alpha=0.1),0.41,5,0.0,25234.007810465824,636755150.1786501,20202.874139323336,0.2554337353885914
"LassoLars(alpha=0.1, normalize=False)",0.41,5,0.0,25233.479323495772,636728478.7692887,20202.49284432627,0.25546492262223164
BayesianRidge(),0.41,5,0.0,27941.663875974064,780736580.1579139,23629.695876639867,0.08707433466290893
LogisticRegression(max_iter=2000),0.41,6,6.25,31026.265791815407,962629168.984375,24484.890625,-0.12561508824167222
LinearRegression(),0.41,6,0.0,25069.416800933628,628475658.7389332,20025.948564604238,0.2651150548289173
Ridge(alpha=0.5),0.41,6,0.0,24886.033669965484,619314671.8226557,19898.11449177521,0.2758271186520258
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,6,0.0,24545.451129504247,602479171.1508813,19629.30683550342,0.2955130934643677
Lasso(alpha=0.1),0.41,6,0.0,25069.149338935753,628462248.577863,20025.788181666852,0.2651307355085837
"LassoLars(alpha=0.1, normalize=False)",0.41,6,0.0,25068.86766552387,628448126.0315483,20025.595057877654,0.2651472491897897
BayesianRidge(),0.41,6,0.0,28222.726355305225,796522282.9264401,23823.94639867745,0.06861590249894456
LogisticRegression(max_iter=2000),0.41,7,7.81,31478.939030723384,990923602.5,24291.46875,-0.15870014560809342
LinearRegression(),0.41,7,0.0,25056.634499063555,627834932.419662,20182.506711365328,0.26586426463435686
Ridge(alpha=0.5),0.41,7,0.0,24873.460003755692,618689012.5584341,20070.15351075844,0.27655871034963553
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,7,0.0,24581.071757423142,604229088.7435856,19861.50852211244,0.2934668915529861
Lasso(alpha=0.1),0.41,7,0.0,25056.345596788433,627820454.665699,20182.33386508102,0.2658811936645895
"LassoLars(alpha=0.1, normalize=False)",0.41,7,0.0,25055.88524957719,627797385.6399798,20182.01672646447,0.2659081685831326
BayesianRidge(),0.41,7,0.0,27980.727449537044,782921108.6052759,23844.745127353235,0.08451993649976364
LogisticRegression(max_iter=2000),0.41,8,6.25,31945.288065838053,1020501429.609375,25040.828125,-0.19328589217012837
LinearRegression(),0.41,8,0.0,25013.762863783195,625688332.6055793,20178.212243544207,0.2683743123422375
Ridge(alpha=0.5),0.41,8,0.0,24832.521354662793,616654116.8297836,20082.668216727456,0.27893814098499037
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,8,0.0,24418.50159321771,596263220.0579758,19876.903512471363,0.3027814877364099
Lasso(alpha=0.1),0.41,8,0.0,25013.3323787484,625666796.689743,20178.00151100904,0.2683994945750072
"LassoLars(alpha=0.1, normalize=False)",0.41,8,0.0,25013.451318421427,625672746.8590386,20178.153870545888,0.2683925369629252
BayesianRidge(),0.41,8,0.0,27565.029226179322,759830836.2401202,23378.633504213074,0.11151969902851666
LogisticRegression(max_iter=2000),0.41,9,6.25,32625.93746689511,1064451795.59375,25670.4375,-0.2446776395633128
LinearRegression(),0.41,9,0.0,25047.846177393843,627394598.1263834,20363.363205096794,0.26637915337900964
Ridge(alpha=0.5),0.41,9,0.0,24849.908936942466,617517974.1743331,20208.263606584507,0.2779280211045184
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.41,9,0.0,24422.481883783727,596457621.3637443,19903.90148608663,0.3025541717044453
Lasso(alpha=0.1),0.41,9,0.0,25047.264612361356,627365464.5616494,20362.744944095546,0.2664132196436684
"LassoLars(alpha=0.1, normalize=False)",0.41,9,0.0,25047.514004634453,627377957.8123591,20363.026894871124,0.2663986111194796
BayesianRidge(),0.41,9,0.0,27608.422250633652,762224979.1692834,23436.126949645408,0.10872019586436832
LogisticRegression(max_iter=2000),0.41,10,7.81,32040.415573537743,1026588230.125,24714.40625,-0.20040326895472482
LinearRegression(),0.41,10,0.0,24989.130780622014,624456657.1710306,20314.917710637965,0.26981452680655427
